order_id,product_id,user_id,order_date,return_date,product_category,product_price,order_quantity,return_reason,return_status,days_to_return,user_age,user_gender,user_location,payment_method,shipping_method,discount_applied
ORD00008666,PROD00008666,USER00008666,2024-09-11,2023-08-06,Clothing,292.63,5,Wrong item,Returned,-402.0,25,Female,City3,Credit Card,Next-Day,34.99
ORD00008669,PROD00008669,USER00008669,2023-11-15,2024-09-09,Toys,356.48,4,Changed mind,Returned,299.0,61,Male,City10,Credit Card,Standard,30.45
ORD00008672,PROD00008672,USER00008672,2023-11-04,2024-03-02,Clothing,314.31,3,Defective,Returned,119.0,68,Male,City6,PayPal,Standard,9.58
ORD00008673,PROD00008673,USER00008673,2024-08-26,2023-06-06,Electronics,273.5,1,Wrong item,Returned,-447.0,32,Male,City49,PayPal,Express,48.65
ORD00008675,PROD00008675,USER00008675,2024-12-07,2024-05-03,Books,378.23,4,Defective,Returned,-218.0,32,Male,City86,Credit Card,Standard,24.67
ORD00008677,PROD00008677,USER00008677,2023-05-03,2024-05-24,Books,91.36,1,Defective,Returned,387.0,33,Female,City47,PayPal,Express,20.6
ORD00008678,PROD00008678,USER00008678,2023-12-19,2023-03-29,Clothing,93.31,2,Changed mind,Returned,-265.0,66,Male,City1,Gift Card,Next-Day,16.78
ORD00008679,PROD00008679,USER00008679,2023-06-02,2024-02-26,Toys,451.31,1,Wrong item,Returned,269.0,46,Female,City1,Debit Card,Next-Day,30.89
ORD00008680,PROD00008680,USER00008680,2023-06-21,2023-09-07,Toys,189.07,4,Changed mind,Returned,78.0,53,Female,City31,Credit Card,Standard,38.89
ORD00008681,PROD00008681,USER00008681,2024-03-18,2024-09-15,Clothing,147.57,5,Wrong item,Returned,181.0,59,Male,City23,Debit Card,Next-Day,21.96
ORD00008682,PROD00008682,USER00008682,2024-07-01,2024-05-30,Electronics,373.5,3,Defective,Returned,-32.0,55,Female,City54,Debit Card,Standard,8.73
ORD00008685,PROD00008685,USER00008685,2023-06-01,2024-08-12,Books,239.82,2,Not as described,Returned,438.0,28,Male,City71,Debit Card,Next-Day,24.87
ORD00008689,PROD00008689,USER00008689,2023-10-10,2024-02-05,Toys,233.94,2,Wrong item,Returned,118.0,49,Male,City7,PayPal,Standard,22.17
ORD00008690,PROD00008690,USER00008690,2024-07-16,2023-06-14,Toys,294.87,4,Wrong item,Returned,-398.0,41,Male,City34,PayPal,Standard,25.54
ORD00008694,PROD00008694,USER00008694,2023-09-12,2024-03-12,Clothing,228.68,5,Defective,Returned,182.0,37,Male,City100,Debit Card,Standard,0.59
ORD00008695,PROD00008695,USER00008695,2024-10-28,2024-06-06,Home,254.91,3,Not as described,Returned,-144.0,41,Female,City54,Credit Card,Express,10.16
ORD00008696,PROD00008696,USER00008696,2023-08-05,2024-05-13,Clothing,347.5,5,Not as described,Returned,282.0,23,Female,City91,Credit Card,Express,18.25
ORD00008698,PROD00008698,USER00008698,2023-06-13,2023-12-04,Clothing,309.16,5,Changed mind,Returned,174.0,27,Male,City32,Debit Card,Standard,30.98
ORD00008700,PROD00008700,USER00008700,2023-06-19,2024-10-22,Clothing,37.74,3,Defective,Returned,491.0,36,Female,City57,Gift Card,Standard,33.43
ORD00008706,PROD00008706,USER00008706,2023-01-17,2024-12-30,Books,79.59,4,Defective,Returned,713.0,68,Female,City85,Credit Card,Standard,2.26
ORD00008710,PROD00008710,USER00008710,2023-06-22,2024-05-24,Home,328.84,1,Wrong item,Returned,337.0,41,Female,City3,PayPal,Standard,7.49
ORD00008711,PROD00008711,USER00008711,2023-11-17,2024-11-11,Toys,440.71,1,Not as described,Returned,360.0,51,Female,City80,Debit Card,Express,8.24
ORD00008714,PROD00008714,USER00008714,2023-07-02,2024-01-01,Toys,114.62,1,Changed mind,Returned,183.0,21,Female,City61,Gift Card,Express,18.7
ORD00008715,PROD00008715,USER00008715,2024-08-11,2023-02-26,Books,474.46,2,Changed mind,Returned,-532.0,69,Female,City43,Debit Card,Express,5.37
ORD00008717,PROD00008717,USER00008717,2024-05-01,2023-01-21,Toys,29.23,5,Defective,Returned,-466.0,28,Female,City82,Credit Card,Standard,10.68
ORD00008719,PROD00008719,USER00008719,2024-05-23,2024-08-19,Toys,379.51,3,Defective,Returned,88.0,41,Male,City14,PayPal,Express,11.88
ORD00008720,PROD00008720,USER00008720,2023-04-24,2024-10-07,Electronics,391.68,3,Changed mind,Returned,532.0,54,Female,City62,Debit Card,Express,26.37
ORD00008721,PROD00008721,USER00008721,2023-01-06,2023-11-24,Home,258.62,4,Not as described,Returned,322.0,60,Female,City90,Gift Card,Standard,2.23
ORD00008723,PROD00008723,USER00008723,2024-08-04,2023-03-04,Electronics,492.77,2,Not as described,Returned,-519.0,38,Male,City30,PayPal,Next-Day,28.99
ORD00008728,PROD00008728,USER00008728,2023-09-26,2023-04-13,Home,453.99,5,Wrong item,Returned,-166.0,29,Female,City39,Gift Card,Express,18.33
ORD00008730,PROD00008730,USER00008730,2023-07-28,2024-08-29,Books,286.56,2,Wrong item,Returned,398.0,31,Female,City88,Debit Card,Next-Day,25.79
ORD00008733,PROD00008733,USER00008733,2023-07-21,2023-12-01,Clothing,253.96,1,Changed mind,Returned,133.0,52,Female,City26,Credit Card,Next-Day,42.09
ORD00008738,PROD00008738,USER00008738,2024-06-02,2023-01-23,Home,227.89,2,Wrong item,Returned,-496.0,24,Male,City19,Gift Card,Express,32.34
ORD00008740,PROD00008740,USER00008740,2024-04-08,2024-07-26,Electronics,79.44,5,Changed mind,Returned,109.0,69,Female,City9,Debit Card,Express,20.67
ORD00008743,PROD00008743,USER00008743,2023-04-29,2024-05-04,Electronics,459.5,5,Defective,Returned,371.0,33,Female,City8,Credit Card,Express,31.1
ORD00008744,PROD00008744,USER00008744,2023-06-29,2024-12-08,Home,492.3,3,Wrong item,Returned,528.0,58,Male,City1,PayPal,Next-Day,13.08
ORD00008750,PROD00008750,USER00008750,2023-06-01,2023-01-25,Electronics,156.81,5,Changed mind,Returned,-127.0,43,Male,City40,Gift Card,Express,29.85
ORD00008754,PROD00008754,USER00008754,2023-02-19,2024-12-25,Clothing,498.63,5,Defective,Returned,675.0,62,Male,City25,Credit Card,Express,35.47
ORD00008755,PROD00008755,USER00008755,2023-10-23,2023-06-21,Toys,360.33,2,Defective,Returned,-124.0,39,Male,City77,Gift Card,Express,16.85
ORD00008757,PROD00008757,USER00008757,2023-03-03,2024-08-18,Electronics,36.76,5,Not as described,Returned,534.0,66,Female,City35,Gift Card,Standard,6.24
ORD00008758,PROD00008758,USER00008758,2024-12-01,2023-08-06,Electronics,230.76,5,Not as described,Returned,-483.0,31,Male,City70,Credit Card,Standard,18.0
ORD00008761,PROD00008761,USER00008761,2024-10-18,2024-08-28,Books,285.04,4,Not as described,Returned,-51.0,29,Male,City85,Gift Card,Next-Day,38.88
ORD00008766,PROD00008766,USER00008766,2024-10-30,2023-12-20,Books,444.66,3,Wrong item,Returned,-315.0,67,Female,City46,PayPal,Standard,27.68
ORD00008767,PROD00008767,USER00008767,2024-07-06,2023-08-15,Home,187.26,5,Defective,Returned,-326.0,27,Female,City61,Debit Card,Express,31.61
ORD00008769,PROD00008769,USER00008769,2023-04-10,2024-01-18,Toys,295.73,5,Not as described,Returned,283.0,21,Female,City22,Gift Card,Next-Day,39.77
ORD00008772,PROD00008772,USER00008772,2023-08-18,2024-08-13,Books,131.3,3,Wrong item,Returned,361.0,47,Female,City36,Debit Card,Next-Day,15.74
ORD00008774,PROD00008774,USER00008774,2023-05-26,2024-06-21,Books,183.12,5,Not as described,Returned,392.0,38,Female,City15,Credit Card,Express,18.52
ORD00008775,PROD00008775,USER00008775,2024-12-15,2024-10-19,Toys,123.04,4,Not as described,Returned,-57.0,62,Male,City89,Debit Card,Standard,12.61
ORD00008776,PROD00008776,USER00008776,2024-04-23,2023-03-29,Toys,178.3,2,Not as described,Returned,-391.0,53,Male,City58,Debit Card,Next-Day,5.18
ORD00008783,PROD00008783,USER00008783,2024-10-19,2023-02-22,Toys,290.92,5,Defective,Returned,-605.0,60,Female,City74,Credit Card,Standard,15.24
ORD00008784,PROD00008784,USER00008784,2024-01-13,2023-06-02,Electronics,343.39,1,Not as described,Returned,-225.0,33,Male,City71,Gift Card,Next-Day,33.71
ORD00008787,PROD00008787,USER00008787,2024-04-07,2024-09-02,Electronics,38.35,2,Wrong item,Returned,148.0,61,Male,City36,Gift Card,Standard,29.23
ORD00008788,PROD00008788,USER00008788,2024-08-31,2023-10-05,Toys,67.49,3,Not as described,Returned,-331.0,37,Male,City44,PayPal,Next-Day,27.24
ORD00008789,PROD00008789,USER00008789,2023-09-25,2024-07-03,Home,139.85,4,Not as described,Returned,282.0,41,Male,City86,Debit Card,Next-Day,30.88
ORD00008790,PROD00008790,USER00008790,2023-12-17,2024-09-07,Electronics,226.73,3,Defective,Returned,265.0,54,Male,City22,Gift Card,Standard,36.14
ORD00008792,PROD00008792,USER00008792,2023-12-14,2024-06-16,Electronics,481.25,1,Changed mind,Returned,185.0,23,Female,City5,Gift Card,Next-Day,24.17
ORD00008793,PROD00008793,USER00008793,2024-03-12,2024-11-10,Electronics,217.88,1,Not as described,Returned,243.0,66,Male,City78,PayPal,Standard,21.74
ORD00008798,PROD00008798,USER00008798,2024-05-04,2024-10-11,Electronics,426.96,2,Defective,Returned,160.0,33,Female,City68,Debit Card,Express,47.81
ORD00008799,PROD00008799,USER00008799,2023-12-24,2024-07-01,Toys,107.51,4,Wrong item,Returned,190.0,39,Male,City42,Gift Card,Express,3.56
ORD00008800,PROD00008800,USER00008800,2023-08-05,2023-06-16,Books,42.62,3,Not as described,Returned,-50.0,46,Female,City85,PayPal,Express,21.1
ORD00008801,PROD00008801,USER00008801,2024-02-12,2023-05-21,Toys,239.8,4,Wrong item,Returned,-267.0,25,Male,City53,PayPal,Express,36.38
ORD00008802,PROD00008802,USER00008802,2024-03-18,2023-09-27,Electronics,412.51,5,Wrong item,Returned,-173.0,42,Male,City55,Credit Card,Express,30.11
ORD00008803,PROD00008803,USER00008803,2024-03-14,2024-12-15,Toys,282.93,2,Wrong item,Returned,276.0,41,Female,City63,Gift Card,Next-Day,34.43
ORD00008809,PROD00008809,USER00008809,2024-05-14,2023-07-07,Books,459.54,3,Wrong item,Returned,-312.0,38,Male,City93,Debit Card,Next-Day,34.62
ORD00008810,PROD00008810,USER00008810,2024-03-30,2023-01-07,Home,398.12,2,Wrong item,Returned,-448.0,40,Male,City90,Gift Card,Next-Day,36.65
ORD00008811,PROD00008811,USER00008811,2024-03-21,2023-01-07,Books,275.73,2,Changed mind,Returned,-439.0,26,Male,City18,PayPal,Standard,41.62
ORD00008813,PROD00008813,USER00008813,2024-06-12,2023-05-14,Clothing,64.4,4,Wrong item,Returned,-395.0,52,Female,City17,PayPal,Standard,18.36
ORD00008814,PROD00008814,USER00008814,2024-12-31,2023-11-24,Toys,477.11,1,Wrong item,Returned,-403.0,63,Female,City57,Gift Card,Standard,42.88
ORD00008815,PROD00008815,USER00008815,2023-09-09,2024-12-15,Clothing,207.19,2,Defective,Returned,463.0,32,Female,City59,Gift Card,Next-Day,35.86
ORD00008817,PROD00008817,USER00008817,2024-06-24,2023-09-09,Toys,172.21,2,Not as described,Returned,-289.0,22,Male,City57,PayPal,Standard,29.52
ORD00008818,PROD00008818,USER00008818,2023-02-03,2023-06-08,Books,21.47,1,Changed mind,Returned,125.0,60,Female,City64,Credit Card,Standard,26.57
ORD00008821,PROD00008821,USER00008821,2024-12-25,2024-12-02,Home,45.74,2,Changed mind,Returned,-23.0,60,Male,City87,Credit Card,Next-Day,11.47
ORD00008828,PROD00008828,USER00008828,2024-01-22,2023-04-05,Home,277.24,5,Defective,Returned,-292.0,67,Female,City65,Credit Card,Standard,30.5
ORD00008829,PROD00008829,USER00008829,2023-05-06,2023-02-02,Electronics,176.92,3,Not as described,Returned,-93.0,60,Male,City79,Credit Card,Standard,39.63
ORD00008831,PROD00008831,USER00008831,2023-07-29,2024-04-10,Clothing,469.19,3,Wrong item,Returned,256.0,62,Male,City76,PayPal,Express,27.86
ORD00008832,PROD00008832,USER00008832,2024-12-22,2023-01-24,Home,274.03,1,Changed mind,Returned,-698.0,26,Female,City21,PayPal,Standard,24.35
ORD00008836,PROD00008836,USER00008836,2024-03-28,2024-04-05,Books,231.96,2,Defective,Returned,8.0,30,Male,City82,Credit Card,Next-Day,32.69
ORD00008839,PROD00008839,USER00008839,2023-08-29,2024-10-31,Books,330.63,2,Wrong item,Returned,429.0,67,Female,City85,Debit Card,Express,48.87
ORD00008842,PROD00008842,USER00008842,2024-03-26,2024-12-22,Toys,53.96,3,Not as described,Returned,271.0,37,Male,City92,Debit Card,Standard,23.96
ORD00008844,PROD00008844,USER00008844,2024-02-10,2023-09-03,Home,152.1,3,Defective,Returned,-160.0,59,Female,City51,Gift Card,Standard,16.34
ORD00008845,PROD00008845,USER00008845,2023-08-05,2024-03-01,Clothing,356.41,5,Changed mind,Returned,209.0,31,Male,City79,Credit Card,Standard,35.02
ORD00008846,PROD00008846,USER00008846,2023-07-20,2024-08-29,Toys,180.82,2,Changed mind,Returned,406.0,68,Male,City55,Gift Card,Express,40.75
ORD00008847,PROD00008847,USER00008847,2023-01-23,2024-07-02,Books,60.72,3,Wrong item,Returned,526.0,42,Male,City43,Credit Card,Express,27.31
ORD00008848,PROD00008848,USER00008848,2024-10-07,2023-12-02,Home,28.4,4,Changed mind,Returned,-310.0,40,Female,City16,Credit Card,Standard,44.64
ORD00008849,PROD00008849,USER00008849,2024-09-23,2024-05-05,Home,59.96,2,Changed mind,Returned,-141.0,66,Female,City69,Gift Card,Express,13.71
ORD00008851,PROD00008851,USER00008851,2024-02-21,2024-11-17,Toys,437.96,5,Changed mind,Returned,270.0,58,Male,City3,Debit Card,Standard,21.39
ORD00008855,PROD00008855,USER00008855,2023-03-02,2023-10-16,Books,219.09,5,Defective,Returned,228.0,49,Male,City1,Credit Card,Next-Day,18.66
ORD00008856,PROD00008856,USER00008856,2024-05-29,2023-10-23,Electronics,177.01,1,Wrong item,Returned,-219.0,26,Male,City43,Debit Card,Standard,6.26
ORD00008857,PROD00008857,USER00008857,2024-09-16,2024-12-02,Clothing,15.27,5,Defective,Returned,77.0,42,Female,City18,PayPal,Standard,43.36
ORD00008858,PROD00008858,USER00008858,2024-12-13,2024-07-30,Electronics,355.68,4,Not as described,Returned,-136.0,69,Male,City92,Debit Card,Next-Day,25.13
ORD00008862,PROD00008862,USER00008862,2024-02-24,2024-11-04,Toys,261.85,2,Wrong item,Returned,254.0,51,Female,City45,Debit Card,Next-Day,39.23
ORD00008866,PROD00008866,USER00008866,2023-10-31,2023-04-16,Toys,132.53,1,Changed mind,Returned,-198.0,38,Male,City78,Debit Card,Next-Day,23.23
ORD00008867,PROD00008867,USER00008867,2023-05-16,2024-10-01,Clothing,174.28,3,Not as described,Returned,504.0,69,Male,City4,Debit Card,Next-Day,2.82
ORD00008869,PROD00008869,USER00008869,2023-12-30,2024-03-26,Electronics,210.0,2,Not as described,Returned,87.0,60,Female,City15,Gift Card,Standard,22.92
ORD00008870,PROD00008870,USER00008870,2024-08-11,2023-01-02,Clothing,121.76,1,Changed mind,Returned,-587.0,42,Male,City25,PayPal,Express,21.59
ORD00008873,PROD00008873,USER00008873,2024-11-22,2024-11-26,Home,279.54,2,Changed mind,Returned,4.0,59,Female,City26,PayPal,Standard,8.76
ORD00008874,PROD00008874,USER00008874,2024-03-17,2024-12-14,Home,331.75,2,Defective,Returned,272.0,27,Male,City74,Gift Card,Next-Day,47.59
ORD00008878,PROD00008878,USER00008878,2023-03-30,2023-07-04,Books,37.18,5,Wrong item,Returned,96.0,65,Male,City1,Debit Card,Standard,46.86
ORD00008880,PROD00008880,USER00008880,2023-02-26,2023-04-26,Home,286.56,5,Defective,Returned,59.0,56,Female,City76,PayPal,Standard,32.16
ORD00008881,PROD00008881,USER00008881,2023-05-14,2023-07-23,Books,332.58,3,Wrong item,Returned,70.0,31,Male,City37,Gift Card,Express,42.74
ORD00008888,PROD00008888,USER00008888,2024-11-22,2024-09-17,Clothing,193.31,2,Defective,Returned,-66.0,58,Male,City54,Gift Card,Next-Day,13.98
ORD00008889,PROD00008889,USER00008889,2023-06-12,2024-06-07,Electronics,489.53,3,Defective,Returned,361.0,58,Female,City97,Debit Card,Next-Day,40.6
ORD00008892,PROD00008892,USER00008892,2024-04-20,2023-05-07,Home,217.41,2,Defective,Returned,-349.0,35,Male,City30,Credit Card,Standard,17.02
ORD00008893,PROD00008893,USER00008893,2024-11-06,2024-05-28,Home,43.01,4,Defective,Returned,-162.0,47,Male,City45,Credit Card,Standard,18.29
ORD00008894,PROD00008894,USER00008894,2023-06-30,2023-04-08,Books,413.46,3,Defective,Returned,-83.0,37,Female,City46,Gift Card,Express,47.25
ORD00008895,PROD00008895,USER00008895,2024-08-12,2023-11-04,Electronics,143.95,1,Wrong item,Returned,-282.0,44,Female,City17,Credit Card,Next-Day,28.37
ORD00008896,PROD00008896,USER00008896,2023-12-20,2023-10-12,Electronics,465.14,2,Changed mind,Returned,-69.0,23,Female,City54,Debit Card,Standard,40.07
ORD00008900,PROD00008900,USER00008900,2023-09-09,2024-09-16,Toys,442.02,5,Not as described,Returned,373.0,40,Female,City53,PayPal,Standard,16.17
ORD00008901,PROD00008901,USER00008901,2024-04-08,2024-09-30,Books,288.5,3,Not as described,Returned,175.0,30,Female,City84,Debit Card,Express,5.19
ORD00008911,PROD00008911,USER00008911,2024-07-15,2023-11-04,Toys,103.04,3,Wrong item,Returned,-254.0,29,Male,City96,Debit Card,Standard,42.46
ORD00008912,PROD00008912,USER00008912,2023-06-18,2024-06-13,Home,189.99,4,Not as described,Returned,361.0,19,Female,City44,Debit Card,Standard,40.07
ORD00008913,PROD00008913,USER00008913,2024-06-19,2024-03-26,Clothing,260.1,5,Changed mind,Returned,-85.0,51,Male,City54,PayPal,Express,46.7
ORD00008914,PROD00008914,USER00008914,2023-05-18,2023-08-01,Home,164.07,5,Changed mind,Returned,75.0,58,Female,City50,Gift Card,Next-Day,11.34
ORD00008915,PROD00008915,USER00008915,2024-06-29,2024-06-14,Clothing,465.41,2,Defective,Returned,-15.0,36,Female,City80,PayPal,Next-Day,25.09
ORD00008919,PROD00008919,USER00008919,2024-12-17,2024-06-04,Toys,194.26,2,Defective,Returned,-196.0,52,Female,City8,Credit Card,Express,35.02
ORD00008920,PROD00008920,USER00008920,2024-03-15,2024-08-16,Clothing,87.67,5,Defective,Returned,154.0,58,Male,City64,Debit Card,Next-Day,35.4
ORD00008921,PROD00008921,USER00008921,2023-05-02,2023-11-30,Clothing,335.48,4,Not as described,Returned,212.0,52,Male,City4,Gift Card,Standard,44.97
ORD00008922,PROD00008922,USER00008922,2023-07-21,2023-12-12,Electronics,137.69,4,Wrong item,Returned,144.0,55,Male,City49,PayPal,Express,0.52
ORD00008926,PROD00008926,USER00008926,2024-08-11,2024-10-01,Books,483.3,1,Wrong item,Returned,51.0,46,Female,City64,Gift Card,Express,42.94
ORD00008927,PROD00008927,USER00008927,2023-05-31,2023-06-24,Clothing,474.9,1,Not as described,Returned,24.0,53,Male,City70,Debit Card,Standard,27.49
ORD00008930,PROD00008930,USER00008930,2023-04-24,2024-10-18,Books,171.48,1,Wrong item,Returned,543.0,28,Female,City19,Credit Card,Standard,21.86
ORD00008932,PROD00008932,USER00008932,2023-01-16,2024-04-23,Books,124.36,1,Changed mind,Returned,463.0,57,Female,City8,Credit Card,Express,15.08
ORD00008934,PROD00008934,USER00008934,2024-04-01,2024-03-13,Books,381.4,5,Defective,Returned,-19.0,63,Male,City70,Debit Card,Express,41.55
ORD00008935,PROD00008935,USER00008935,2024-06-03,2024-10-26,Clothing,496.1,3,Not as described,Returned,145.0,42,Female,City43,Debit Card,Standard,41.01
ORD00008936,PROD00008936,USER00008936,2024-10-26,2024-07-15,Toys,380.74,2,Defective,Returned,-103.0,56,Female,City85,PayPal,Standard,36.91
ORD00008938,PROD00008938,USER00008938,2024-03-11,2023-11-02,Electronics,454.96,5,Wrong item,Returned,-130.0,35,Female,City72,Debit Card,Next-Day,17.65
ORD00008939,PROD00008939,USER00008939,2023-09-18,2023-01-29,Toys,191.49,2,Not as described,Returned,-232.0,23,Female,City46,Credit Card,Next-Day,44.48
ORD00008942,PROD00008942,USER00008942,2023-03-27,2024-06-11,Electronics,479.49,5,Defective,Returned,442.0,44,Male,City63,PayPal,Express,26.68
ORD00008943,PROD00008943,USER00008943,2023-04-05,2023-01-13,Toys,127.54,5,Defective,Returned,-82.0,20,Male,City51,PayPal,Next-Day,37.46
ORD00008945,PROD00008945,USER00008945,2024-08-20,2024-10-25,Clothing,175.11,1,Wrong item,Returned,66.0,41,Female,City24,Debit Card,Standard,18.58
ORD00008946,PROD00008946,USER00008946,2023-04-08,2023-02-10,Electronics,421.85,1,Changed mind,Returned,-57.0,42,Male,City66,Gift Card,Standard,15.68
ORD00008947,PROD00008947,USER00008947,2024-08-23,2024-08-14,Toys,146.45,2,Changed mind,Returned,-9.0,34,Male,City50,Credit Card,Express,46.88
ORD00008948,PROD00008948,USER00008948,2023-08-27,2024-05-17,Home,198.84,2,Wrong item,Returned,264.0,39,Female,City24,Gift Card,Next-Day,15.01
ORD00008949,PROD00008949,USER00008949,2024-01-27,2023-12-10,Home,68.96,4,Defective,Returned,-48.0,58,Male,City12,Gift Card,Standard,36.4
ORD00008950,PROD00008950,USER00008950,2024-03-28,2024-09-15,Toys,44.86,4,Changed mind,Returned,171.0,39,Male,City97,PayPal,Express,14.0
ORD00008952,PROD00008952,USER00008952,2024-05-12,2024-07-13,Toys,313.77,2,Changed mind,Returned,62.0,37,Male,City57,Credit Card,Next-Day,39.08
ORD00008954,PROD00008954,USER00008954,2023-04-02,2023-08-11,Home,466.63,3,Wrong item,Returned,131.0,48,Female,City47,Debit Card,Express,40.39
